T,beta,alpha,threshold,surrogate,learn_threshold,aggregator,attack,f,gamma,seed,nb_steps,eval_delta,lr,n_eval_points,final_test_accuracy,max_test_accuracy,run_dir
25,0.99,1.2,1.0,atan,False,MultiKrum,SignFlipping,4,0.33,45,500,50,0.1,11,0.098,0.5041,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_MultiKrum_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.99,1.2,1.0,atan,False,MultiKrum,SignFlipping,4,0.33,46,500,50,0.1,11,0.513,0.513,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_MultiKrum_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.95,1.2,1.0,atan,False,MultiKrum,SignFlipping,4,0.33,42,500,50,0.1,11,0.098,0.1812,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_MultiKrum_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.95,1.2,1.0,atan,False,MultiKrum,SignFlipping,4,0.33,43,500,50,0.1,11,0.098,0.1812,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_MultiKrum_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.95,1.2,1.0,atan,False,MultiKrum,SignFlipping,4,0.33,44,500,50,0.1,11,0.1028,0.1812,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_MultiKrum_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.95,1.2,1.0,atan,False,MultiKrum,SignFlipping,4,0.33,45,500,50,0.1,11,0.098,0.1812,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_MultiKrum_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.95,1.2,1.0,atan,False,MultiKrum,SignFlipping,4,0.33,46,500,50,0.1,11,0.1009,0.1812,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_MultiKrum_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.99,1.2,1.0,atan,False,MultiKrum,SignFlipping,4,0.33,42,500,50,0.1,11,0.101,0.1822,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_MultiKrum_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.99,1.2,1.0,atan,False,MultiKrum,SignFlipping,4,0.33,43,500,50,0.1,11,0.098,0.1822,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_MultiKrum_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.99,1.2,1.0,atan,False,MultiKrum,SignFlipping,4,0.33,44,500,50,0.1,11,0.098,0.1822,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_MultiKrum_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.99,1.2,1.0,atan,False,MultiKrum,SignFlipping,4,0.33,45,500,50,0.1,11,0.098,0.1964,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_MultiKrum_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.99,1.2,1.0,atan,False,MultiKrum,SignFlipping,4,0.33,46,500,50,0.1,11,0.098,0.2363,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_MultiKrum_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.95,1.2,1.0,atan,False,TrMean,Optimal_ALittleIsEnough_neg1,4,0.33,42,500,50,0.1,11,0.1478,0.1478,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.95,1.2,1.0,atan,False,TrMean,Optimal_ALittleIsEnough_neg1,4,0.33,43,500,50,0.1,11,0.1153,0.1268,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.95,1.2,1.0,atan,False,TrMean,Optimal_ALittleIsEnough_neg1,4,0.33,44,500,50,0.1,11,0.1562,0.1562,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.95,1.2,1.0,atan,False,TrMean,Optimal_ALittleIsEnough_neg1,4,0.33,45,500,50,0.1,11,0.1323,0.1323,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.95,1.2,1.0,atan,False,TrMean,Optimal_ALittleIsEnough_neg1,4,0.33,46,500,50,0.1,11,0.1326,0.1326,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.99,1.2,1.0,atan,False,TrMean,Optimal_ALittleIsEnough_neg1,4,0.33,42,500,50,0.1,11,0.1073,0.1625,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.99,1.2,1.0,atan,False,TrMean,Optimal_ALittleIsEnough_neg1,4,0.33,43,500,50,0.1,11,0.1136,0.1833,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.99,1.2,1.0,atan,False,TrMean,Optimal_ALittleIsEnough_neg1,4,0.33,44,500,50,0.1,11,0.1541,0.1625,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.99,1.2,1.0,atan,False,TrMean,Optimal_ALittleIsEnough_neg1,4,0.33,45,500,50,0.1,11,0.16,0.1625,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.99,1.2,1.0,atan,False,TrMean,Optimal_ALittleIsEnough_neg1,4,0.33,46,500,50,0.1,11,0.1179,0.1625,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.95,1.2,1.0,atan,False,TrMean,Optimal_ALittleIsEnough_neg1,4,0.33,42,500,50,0.1,11,0.098,0.1865,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.95,1.2,1.0,atan,False,TrMean,Optimal_ALittleIsEnough_neg1,4,0.33,43,500,50,0.1,11,0.098,0.1865,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.95,1.2,1.0,atan,False,TrMean,Optimal_ALittleIsEnough_neg1,4,0.33,44,500,50,0.1,11,0.098,0.1865,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.95,1.2,1.0,atan,False,TrMean,Optimal_ALittleIsEnough_neg1,4,0.33,45,500,50,0.1,11,0.098,0.1865,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.95,1.2,1.0,atan,False,TrMean,Optimal_ALittleIsEnough_neg1,4,0.33,46,500,50,0.1,11,0.098,0.1865,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.99,1.2,1.0,atan,False,TrMean,Optimal_ALittleIsEnough_neg1,4,0.33,42,500,50,0.1,11,0.098,0.1845,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.99,1.2,1.0,atan,False,TrMean,Optimal_ALittleIsEnough_neg1,4,0.33,43,500,50,0.1,11,0.098,0.1845,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.99,1.2,1.0,atan,False,TrMean,Optimal_ALittleIsEnough_neg1,4,0.33,44,500,50,0.1,11,0.098,0.1845,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.99,1.2,1.0,atan,False,TrMean,Optimal_ALittleIsEnough_neg1,4,0.33,45,500,50,0.1,11,0.098,0.1845,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.99,1.2,1.0,atan,False,TrMean,Optimal_ALittleIsEnough_neg1,4,0.33,46,500,50,0.1,11,0.098,0.1845,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.95,1.2,1.0,atan,False,TrMean,Optimal_ALittleIsEnough_neg1,4,0.33,42,500,50,0.1,11,0.098,0.1812,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.95,1.2,1.0,atan,False,TrMean,Optimal_ALittleIsEnough_neg1,4,0.33,43,500,50,0.1,11,0.098,0.1812,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.95,1.2,1.0,atan,False,TrMean,Optimal_ALittleIsEnough_neg1,4,0.33,44,500,50,0.1,11,0.098,0.1812,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.95,1.2,1.0,atan,False,TrMean,Optimal_ALittleIsEnough_neg1,4,0.33,45,500,50,0.1,11,0.098,0.1812,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.95,1.2,1.0,atan,False,TrMean,Optimal_ALittleIsEnough_neg1,4,0.33,46,500,50,0.1,11,0.098,0.1812,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.99,1.2,1.0,atan,False,TrMean,Optimal_ALittleIsEnough_neg1,4,0.33,42,500,50,0.1,11,0.098,0.1822,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.99,1.2,1.0,atan,False,TrMean,Optimal_ALittleIsEnough_neg1,4,0.33,43,500,50,0.1,11,0.098,0.1822,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.99,1.2,1.0,atan,False,TrMean,Optimal_ALittleIsEnough_neg1,4,0.33,44,500,50,0.1,11,0.098,0.1822,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.99,1.2,1.0,atan,False,TrMean,Optimal_ALittleIsEnough_neg1,4,0.33,45,500,50,0.1,11,0.098,0.1822,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.99,1.2,1.0,atan,False,TrMean,Optimal_ALittleIsEnough_neg1,4,0.33,46,500,50,0.1,11,0.098,0.1822,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.95,1.2,1.0,atan,False,TrMean,Optimal_InnerProductManipulation,4,0.33,42,500,50,0.1,11,0.185,0.2392,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.95,1.2,1.0,atan,False,TrMean,Optimal_InnerProductManipulation,4,0.33,43,500,50,0.1,11,0.0983,0.1268,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.95,1.2,1.0,atan,False,TrMean,Optimal_InnerProductManipulation,4,0.33,44,500,50,0.1,11,0.1024,0.1268,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.95,1.2,1.0,atan,False,TrMean,Optimal_InnerProductManipulation,4,0.33,45,500,50,0.1,11,0.3145,0.3145,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.95,1.2,1.0,atan,False,TrMean,Optimal_InnerProductManipulation,4,0.33,46,500,50,0.1,11,0.0123,0.1268,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.99,1.2,1.0,atan,False,TrMean,Optimal_InnerProductManipulation,4,0.33,42,500,50,0.1,11,0.098,0.1625,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.99,1.2,1.0,atan,False,TrMean,Optimal_InnerProductManipulation,4,0.33,43,500,50,0.1,11,0.098,0.1625,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.99,1.2,1.0,atan,False,TrMean,Optimal_InnerProductManipulation,4,0.33,44,500,50,0.1,11,0.1025,0.2124,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.99,1.2,1.0,atan,False,TrMean,Optimal_InnerProductManipulation,4,0.33,45,500,50,0.1,11,0.098,0.1923,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.99,1.2,1.0,atan,False,TrMean,Optimal_InnerProductManipulation,4,0.33,46,500,50,0.1,11,0.1316,0.1625,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.95,1.2,1.0,atan,False,TrMean,Optimal_InnerProductManipulation,4,0.33,42,500,50,0.1,11,0.098,0.1865,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.95,1.2,1.0,atan,False,TrMean,Optimal_InnerProductManipulation,4,0.33,43,500,50,0.1,11,0.098,0.1865,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.95,1.2,1.0,atan,False,TrMean,Optimal_InnerProductManipulation,4,0.33,44,500,50,0.1,11,0.098,0.1865,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.95,1.2,1.0,atan,False,TrMean,Optimal_InnerProductManipulation,4,0.33,45,500,50,0.1,11,0.098,0.1865,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.95,1.2,1.0,atan,False,TrMean,Optimal_InnerProductManipulation,4,0.33,46,500,50,0.1,11,0.098,0.1865,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.99,1.2,1.0,atan,False,TrMean,Optimal_InnerProductManipulation,4,0.33,42,500,50,0.1,11,0.101,0.4068,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.99,1.2,1.0,atan,False,TrMean,Optimal_InnerProductManipulation,4,0.33,43,500,50,0.1,11,0.098,0.1845,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.99,1.2,1.0,atan,False,TrMean,Optimal_InnerProductManipulation,4,0.33,44,500,50,0.1,11,0.098,0.1845,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_14_f_4_d_4_gamma_similarity_niid_0.33_TrMean_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
